[
[(18, 6),(2298.0,2466.0),],
[(20, 6),(2373.0,2470.0),],
[(20, 6),(2373.0,2470.0),],
[(21, 10),(2383.0,2319.0),],
[(21, 10),(2383.0,2319.0),],
[(21, 10),(2396.0,2315.0),],
[(21, 10),(2396.0,2315.0),],
[(21, 10),(2404.0,2305.0),],
[(21, 10),(2404.0,2305.0),],
[(20, 11),(2372.0,2278.0),],
[(20, 11),(2372.0,2278.0),],
[(21, 9),(2392.0,2364.0),],
[(21, 9),(2392.0,2364.0),],
[(20, 7),(2346.0,2443.0),],
[(20, 7),(2346.0,2443.0),],
[(19, 7),(2310.0,2445.0),],
[(19, 7),(2310.0,2445.0),],
[(19, 5),(2313.0,2502.0),],
[(19, 5),(2313.0,2502.0),],
[(23, 3),(2462.0,2576.0),],
[(23, 3),(2462.0,2576.0),],
[(24, 4),(2494.0,2554.0),],
[(24, 4),(2494.0,2554.0),],
[(23, 4),(2472.0,2544.0),],
[(23, 4),(2472.0,2544.0),],
[(24, 4),(2517.0,2525.0),],
[(24, 4),(2517.0,2525.0),],
[(26, 3),(2560.0,2561.0),],
[(26, 3),(2560.0,2561.0),],
[(25, 2),(2544.0,2596.0),],
[(25, 2),(2544.0,2596.0),],
[(27, 1),(2623.0,2633.0),],
[(27, 1),(2623.0,2633.0),],
[(29, 1),(2681.0,2654.0),],
[(29, 1),(2681.0,2654.0),],
[(29, 0),(2679.0,2682.0),],
[(29, 0),(2679.0,2682.0),],
[(29, 5),(2675.0,2515.0),],
[(29, 5),(2675.0,2515.0),],
[(29, 5),(2686.0,2519.0),],
[(29, 5),(2686.0,2519.0),],
[(28, 3),(2644.0,2577.0),],
[(28, 3),(2644.0,2577.0),],
[(27, 6),(2613.0,2469.0),],
[(27, 6),(2613.0,2469.0),],
[(28, 7),(2645.0,2417.0),],
[(28, 7),(2645.0,2417.0),],
[(29, 9),(2681.0,2359.0),],
[(29, 9),(2681.0,2359.0),],
[(29, 10),(2683.0,2326.0),],
[(29, 10),(2683.0,2326.0),],
[(27, 4),(2593.0,2521.0),],
[(27, 4),(2593.0,2521.0),],
[(27, 4),(2593.0,2521.0),],
[(27, 4),(2593.0,2521.0),],
[(26, 8),(2565.0,2391.0),],
[(26, 8),(2565.0,2391.0),],
[(26, 9),(2587.0,2365.0),],
[(26, 9),(2587.0,2365.0),],
[(27, 10),(2596.0,2329.0),],
[(27, 10),(2596.0,2329.0),],
[(26, 9),(2572.0,2348.0),],
[(26, 9),(2572.0,2348.0),],
[(27, 10),(2611.0,2309.0),],
[(27, 10),(2611.0,2309.0),],
[(26, 12),(2575.0,2263.0),],
[(26, 12),(2575.0,2263.0),],
[(25, 12),(2542.0,2251.0),],
[(25, 12),(2542.0,2251.0),],
[(26, 13),(2571.0,2217.0),],
[(26, 13),(2571.0,2217.0),],
[(26, 13),(2571.0,2217.0),],
[(25, 13),(2550.0,2227.0),],
[(25, 13),(2550.0,2227.0),],
[(25, 13),(2521.0,2198.0),],
[(25, 13),(2521.0,2198.0),],
[(26, 14),(2588.0,2188.0),],
[(26, 14),(2588.0,2188.0),],
[(27, 15),(2617.0,2145.0),],
[(27, 15),(2617.0,2145.0),],
[(29, 14),(2685.0,2177.0),],
[(29, 14),(2685.0,2177.0),],
[(28, 13),(2643.0,2226.0),],
[(28, 11),(2643.0,2285.0),],
[(28, 11),(2643.0,2285.0),],
[(29, 15),(2681.0,2145.0),],
[(29, 15),(2681.0,2145.0),],
[(29, 15),(2681.0,2145.0),],
[(29, 15),(2681.0,2145.0),],
[(28, 16),(2643.0,2092.0),],
[(27, 18),(2603.0,2043.0),],
[(27, 18),(2603.0,2043.0),],
[(22, 11),(2445.0,2285.0),],
[(22, 11),(2445.0,2285.0),],
[(23, 11),(2466.0,2280.0),],
[(23, 11),(2466.0,2280.0),],
[(22, 12),(2444.0,2259.0),],
[(22, 12),(2444.0,2259.0),],
[(22, 12),(2430.0,2241.0),],
[(22, 12),(2430.0,2241.0),],
[(23, 13),(2466.0,2226.0),],
[(23, 13),(2466.0,2226.0),],
[(23, 7),(2454.0,2420.0),],
[(23, 7),(2454.0,2420.0),],
[(23, 8),(2478.0,2392.0),],
[(23, 8),(2478.0,2392.0),],
[(23, 9),(2481.0,2357.0),],
[(23, 9),(2481.0,2357.0),],
[(18, 8),(2274.0,2400.0),],
[(18, 8),(2274.0,2400.0),],
[(18, 8),(2278.0,2380.0),],
[(18, 8),(2278.0,2380.0),],
[(17, 11),(2246.0,2291.0),],
[(17, 11),(2246.0,2291.0),],
[(17, 12),(2246.0,2267.0),],
[(17, 12),(2246.0,2267.0),],
[(15, 12),(2161.0,2260.0),],
[(15, 12),(2161.0,2260.0),],
[(15, 13),(2167.0,2227.0),],
[(15, 13),(2167.0,2227.0),],
[(15, 13),(2185.0,2203.0),],
[(15, 13),(2185.0,2203.0),],
[(15, 13),(2165.0,2211.0),],
[(15, 13),(2165.0,2211.0),],
[(19, 14),(2306.0,2174.0),],
[(19, 14),(2306.0,2174.0),],
[(19, 15),(2312.0,2136.0),],
[(19, 15),(2312.0,2136.0),],
[(19, 16),(2331.0,2111.0),],
[(19, 16),(2331.0,2111.0),],
[(21, 15),(2397.0,2146.0),],
[(21, 15),(2397.0,2146.0),],
[(22, 15),(2427.0,2148.0),],
[(22, 15),(2427.0,2148.0),],
[(23, 16),(2454.0,2093.0),],
[(23, 16),(2454.0,2093.0),],
[(24, 17),(2485.0,2054.0),],
[(24, 17),(2485.0,2054.0),],
[(24, 18),(2509.0,2040.0),],
[(24, 18),(2509.0,2040.0),],
[(26, 18),(2559.0,2034.0),],
[(26, 18),(2559.0,2034.0),],
[(26, 18),(2587.0,2042.0),],
[(26, 18),(2587.0,2042.0),],
[(25, 16),(2531.0,2095.0),],
[(25, 16),(2531.0,2095.0),],
[(24, 15),(2507.0,2144.0),],
[(24, 15),(2507.0,2144.0),],
[(17, 13),(2255.0,2221.0),],
[(17, 13),(2255.0,2221.0),],
[(17, 13),(2255.0,2221.0),],
[(13, 14),(2106.0,2163.0),],
[(13, 14),(2106.0,2163.0),],
[(13, 14),(2105.0,2180.0),],
[(13, 14),(2105.0,2180.0),],
[(9, 12),(1957.0,2254.0),],
[(9, 12),(1957.0,2254.0),],
[(9, 13),(1978.0,2212.0),],
[(9, 13),(1978.0,2212.0),],
[(10, 14),(1996.0,2189.0),],
[(10, 14),(1996.0,2189.0),],
[(10, 14),(2011.0,2170.0),],
[(10, 14),(2011.0,2170.0),],
[(10, 15),(2012.0,2145.0),],
[(10, 15),(2012.0,2145.0),],
[(11, 16),(2038.0,2120.0),],
[(11, 16),(2038.0,2120.0),],
[(10, 15),(1989.0,2139.0),],
[(10, 15),(1989.0,2139.0),],
[(12, 17),(2078.0,2056.0),],
[(12, 17),(2078.0,2056.0),],
[(13, 18),(2092.0,2033.0),],
[(13, 18),(2092.0,2033.0),],
[(14, 16),(2151.0,2089.0),],
[(14, 16),(2151.0,2089.0),],
[(14, 16),(2151.0,2089.0),],
[(16, 15),(2217.0,2143.0),],
[(16, 15),(2217.0,2143.0),],
[(16, 14),(2219.0,2180.0),],
[(16, 14),(2219.0,2180.0),],
[(17, 13),(2265.0,2218.0),],
[(17, 13),(2265.0,2218.0),],
[(7, 13),(1901.0,2198.0),],
[(7, 13),(1901.0,2198.0),],
[(7, 14),(1902.0,2176.0),],
[(7, 14),(1902.0,2176.0),],
[(8, 15),(1917.0,2146.0),],
[(8, 15),(1917.0,2146.0),],
[(8, 15),(1917.0,2146.0),],
[(7, 15),(1899.0,2138.0),],
[(7, 15),(1899.0,2138.0),],
[(6, 11),(1858.0,2281.0),],
[(6, 11),(1858.0,2281.0),],
[(6, 12),(1856.0,2256.0),],
[(6, 12),(1856.0,2256.0),],
[(8, 10),(1917.0,2327.0),],
[(8, 10),(1917.0,2327.0),],
[(8, 10),(1917.0,2309.0),],
[(8, 10),(1917.0,2309.0),],
[(5, 9),(1806.0,2341.0),],
[(5, 9),(1806.0,2341.0),],
[(3, 8),(1747.0,2402.0),],
[(3, 8),(1747.0,2402.0),],
[(2, 9),(1708.0,2363.0),],
[(0, 10),(1637.0,2317.0),],
[(0, 10),(1637.0,2317.0),],
[(0, 11),(1653.0,2298.0),],
[(0, 11),(1653.0,2298.0),],
[(1, 11),(1667.0,2274.0),],
[(1, 11),(1667.0,2274.0),],
[(0, 12),(1638.0,2260.0),],
[(0, 12),(1638.0,2260.0),],
[(0, 12),(1655.0,2247.0),],
[(0, 12),(1655.0,2247.0),],
[(3, 11),(1753.0,2284.0),],
[(3, 11),(1753.0,2284.0),],
[(4, 12),(1770.0,2267.0),],
[(4, 12),(1770.0,2267.0),],
[(3, 12),(1752.0,2247.0),],
[(3, 12),(1752.0,2247.0),],
[(4, 13),(1785.0,2230.0),],
[(4, 13),(1785.0,2230.0),],
[(4, 13),(1787.0,2230.0),],
[(3, 13),(1753.0,2213.0),],
[(3, 13),(1753.0,2213.0),],
[(5, 14),(1810.0,2196.0),],
[(5, 14),(1810.0,2196.0),],
[(5, 14),(1812.0,2173.0),],
[(6, 16),(1850.0,2104.0),],
[(6, 17),(1858.0,2088.0),],
[(6, 17),(1858.0,2088.0),],
[(3, 16),(1761.0,2101.0),],
[(3, 16),(1761.0,2101.0),],
[(4, 17),(1773.0,2080.0),],
[(4, 17),(1773.0,2080.0),],
[(4, 18),(1788.0,2048.0),],
[(4, 18),(1788.0,2048.0),],
[(5, 18),(1807.0,2026.0),],
[(5, 19),(1820.0,1987.0),],
[(5, 19),(1820.0,1987.0),],
[(6, 21),(1858.0,1940.0),],
[(6, 21),(1858.0,1940.0),],
[(3, 20),(1744.0,1966.0),],
[(3, 20),(1744.0,1966.0),],
[(3, 21),(1755.0,1944.0),],
[(3, 21),(1755.0,1944.0),],
[(4, 22),(1773.0,1907.0),],
[(4, 22),(1773.0,1907.0),],
[(0, 20),(1647.0,1969.0),],
[(0, 20),(1647.0,1969.0),],
[(0, 21),(1654.0,1943.0),],
[(0, 21),(1654.0,1943.0),],
[(1, 21),(1668.0,1910.0),],
[(1, 21),(1668.0,1910.0),],
[(1, 22),(1687.0,1883.0),],
[(3, 16),(1740.0,2098.0),],
[(0, 15),(1638.0,2153.0),],
[(0, 15),(1638.0,2153.0),],
[(0, 16),(1642.0,2116.0),],
[(0, 16),(1642.0,2116.0),],
[(1, 16),(1670.0,2094.0),],
[(1, 16),(1670.0,2094.0),],
[(2, 19),(1707.0,2009.0),],
[(8, 23),(1915.0,1865.0),],
[(8, 23),(1915.0,1865.0),],
[(8, 23),(1938.0,1859.0),],
[(8, 23),(1938.0,1859.0),],
[(10, 23),(1985.0,1856.0),],
[(10, 23),(1985.0,1856.0),],
[(11, 24),(2017.0,1818.0),],
[(11, 24),(2017.0,1818.0),],
[(8, 24),(1911.0,1821.0),],
[(8, 24),(1911.0,1821.0),],
[(6, 25),(1858.0,1775.0),],
[(6, 25),(1858.0,1775.0),],
[(6, 26),(1861.0,1732.0),],
[(6, 26),(1861.0,1732.0),],
[(7, 27),(1895.0,1693.0),],
[(7, 27),(1895.0,1693.0),],
[(11, 29),(2016.0,1648.0),],
[(11, 29),(2016.0,1648.0),],
[(10, 28),(2012.0,1673.0),],
[(10, 28),(2012.0,1673.0),],
[(13, 28),(2112.0,1666.0),],
[(13, 28),(2112.0,1666.0),],
[(15, 27),(2167.0,1728.0),],
[(15, 27),(2167.0,1728.0),],
[(14, 25),(2137.0,1782.0),],
[(14, 25),(2137.0,1782.0),],
[(13, 24),(2105.0,1830.0),],
[(13, 24),(2105.0,1830.0),],
[(13, 23),(2106.0,1855.0),],
[(13, 23),(2106.0,1855.0),],
[(15, 22),(2171.0,1883.0),],
[(15, 22),(2171.0,1883.0),],
[(15, 23),(2192.0,1854.0),],
[(15, 23),(2192.0,1854.0),],
[(16, 23),(2220.0,1851.0),],
[(16, 23),(2220.0,1851.0),],
[(16, 24),(2217.0,1810.0),],
[(16, 24),(2217.0,1810.0),],
[(19, 23),(2315.0,1852.0),],
[(19, 23),(2315.0,1852.0),],
[(18, 24),(2290.0,1830.0),],
[(18, 24),(2290.0,1830.0),],
[(19, 24),(2319.0,1827.0),],
[(19, 24),(2319.0,1827.0),],
[(19, 25),(2316.0,1798.0),],
[(19, 25),(2316.0,1798.0),],
[(20, 25),(2353.0,1771.0),],
[(20, 25),(2353.0,1771.0),],
[(21, 25),(2402.0,1798.0),],
[(21, 25),(2402.0,1798.0),],
[(22, 24),(2420.0,1821.0),],
[(22, 24),(2420.0,1821.0),],
[(22, 22),(2435.0,1901.0),],
[(22, 22),(2435.0,1901.0),],
[(22, 21),(2445.0,1928.0),],
[(22, 21),(2445.0,1928.0),],
[(23, 21),(2469.0,1910.0),],
[(23, 21),(2469.0,1910.0),],
[(25, 22),(2543.0,1879.0),],
[(25, 22),(2543.0,1879.0),],
[(26, 22),(2575.0,1875.0),],
[(26, 22),(2575.0,1875.0),],
[(27, 23),(2611.0,1849.0),],
[(27, 23),(2611.0,1849.0),],
[(24, 23),(2503.0,1851.0),],
[(24, 23),(2503.0,1851.0),],
[(25, 26),(2554.0,1745.0),],
[(25, 26),(2554.0,1745.0),],
[(26, 27),(2567.0,1714.0),],
[(26, 27),(2567.0,1714.0),],
[(27, 27),(2612.0,1713.0),],
[(27, 27),(2612.0,1713.0),],
[(28, 26),(2637.0,1731.0),],
[(28, 26),(2637.0,1731.0),],
[(27, 28),(2609.0,1684.0),],
[(27, 28),(2609.0,1684.0),],
[(26, 28),(2563.0,1678.0),],
[(26, 28),(2563.0,1678.0),],
[(27, 29),(2607.0,1642.0),],
[(27, 29),(2607.0,1642.0),],
[(29, 29),(2684.0,1654.0),],
[(29, 29),(2684.0,1654.0),],
[(29, 24),(2686.0,1825.0),],
[(29, 24),(2686.0,1825.0),],
[(29, 23),(2683.0,1856.0),],
[(29, 23),(2683.0,1856.0),],
[(29, 19),(2678.0,1982.0),],
[(29, 19),(2678.0,1982.0),],
[(29, 18),(2686.0,2033.0),],
[(29, 18),(2686.0,2033.0),],
[(27, 19),(2603.0,2011.0),],
[(27, 19),(2603.0,2011.0),],
[(24, 19),(2506.0,2014.0),],
[(24, 19),(2506.0,2014.0),],
[(24, 19),(2503.0,1982.0),],
[(21, 20),(2401.0,1977.0),],
[(21, 20),(2401.0,1977.0),],
[(18, 19),(2290.0,2008.0),],
[(18, 19),(2290.0,2008.0),],
[(18, 18),(2268.0,2036.0),],
[(18, 18),(2268.0,2036.0),],
[(20, 16),(2360.0,2090.0),],
[(20, 16),(2360.0,2090.0),],
[(23, 17),(2463.0,2072.0),],
[(23, 17),(2463.0,2072.0),],
[(11, 21),(2050.0,1926.0),],
[(11, 21),(2050.0,1926.0),],
[(11, 20),(2033.0,1954.0),],
[(11, 20),(2033.0,1954.0),],
[(11, 20),(2024.0,1977.0),],
[(11, 20),(2024.0,1977.0),],
[(10, 19),(2009.0,1990.0),],
[(10, 19),(2009.0,1990.0),],
[(10, 18),(1998.0,2020.0),],
[(10, 18),(1998.0,2020.0),],
[(9, 18),(1977.0,2033.0),],
[(9, 18),(1977.0,2033.0),],
[(4, 26),(1768.0,1748.0),],
[(4, 26),(1768.0,1748.0),],
[(3, 27),(1761.0,1722.0),],
[(3, 27),(1761.0,1722.0),],
[(4, 27),(1782.0,1699.0),],
[(4, 27),(1782.0,1699.0),],
[(2, 25),(1726.0,1772.0),],
[(2, 25),(1726.0,1772.0),],
[(1, 25),(1663.0,1772.0),],
[(1, 25),(1663.0,1772.0),],
[(0, 24),(1636.0,1817.0),],
[(0, 24),(1636.0,1817.0),],
[(2, 24),(1713.0,1826.0),],
[(2, 23),(1699.0,1853.0),],
[(1, 28),(1663.0,1685.0),],
[(0, 28),(1633.0,1657.0),],
[(0, 28),(1633.0,1657.0),],
[(1, 29),(1658.0,1628.0),],
[(1, 29),(1658.0,1628.0),],
[(2, 29),(1722.0,1641.0),],
[(2, 29),(1722.0,1641.0),],
[(3, 29),(1742.0,1635.0),],
[(3, 29),(1742.0,1635.0),],
[(5, 29),(1830.0,1630.0),],
[(5, 29),(1830.0,1630.0),],
[(8, 29),(1920.0,1636.0),],
[(8, 29),(1920.0,1636.0),],
[(8, 28),(1919.0,1668.0),],
[(8, 28),(1919.0,1668.0),],
[(16, 29),(2207.0,1653.0),],
[(16, 29),(2207.0,1653.0),],
[(18, 27),(2280.0,1708.0),],
[(18, 27),(2280.0,1708.0),],
[(18, 28),(2292.0,1682.0),],
[(18, 28),(2292.0,1682.0),],
[(20, 29),(2349.0,1629.0),],
[(20, 29),(2349.0,1629.0),],
[(19, 29),(2321.0,1629.0),],
[(19, 29),(2321.0,1629.0),],
[(21, 28),(2400.0,1660.0),],
[(21, 28),(2400.0,1660.0),],
[(24, 29),(2510.0,1630.0),],
[(24, 29),(2510.0,1630.0),],
[(23, 27),(2461.0,1706.0),],
[(23, 27),(2461.0,1706.0),],
[(23, 26),(2464.0,1735.0),],
[(23, 26),(2464.0,1735.0),],
[(22, 25),(2425.0,1766.0),],
[(22, 25),(2425.0,1766.0),],
[(27, 29),(2598.0,1630.0),],
[(27, 29),(2598.0,1630.0),],
[(27, 24),(2609.0,1823.0),],
[(27, 24),(2609.0,1823.0),],
[(28, 20),(2658.0,1959.0),],
[(27, 19),(2606.0,1987.0),],
[(27, 19),(2606.0,1987.0),],
[(16, 19),(2209.0,1981.0),],
[(16, 19),(2209.0,1981.0),],
[(12, 21),(2058.0,1910.0),],
[(12, 21),(2058.0,1910.0),],
[(17, 17),(2259.0,2071.0),],
[(14, 17),(2157.0,2078.0),],
[(19, 10),(2323.0,2319.0),],
[(16, 15),(2217.0,2130.0),],
[(18, 10),(2290.0,2331.0),],
[(12, 12),(2066.0,2248.0),],
[(12, 12),(2066.0,2248.0),],
[(12, 11),(2057.0,2283.0),],
[(12, 11),(2056.0,2283.0),],
[(12, 11),(2056.0,2283.0),],
[(27, 0),(2604.0,1616.0),],
[(27, 0),(2604.0,1616.0),],
[(26, 0),(2572.0,1614.0),],
[(26, 0),(2572.0,1614.0),],
[(26, 0),(2587.0,1592.0),],
[(26, 0),(2587.0,1592.0),],
[(23, 0),(2481.0,1611.0),],
[(23, 0),(2481.0,1611.0),],
[(24, 0),(2494.0,1586.0),],
[(24, 0),(2494.0,1586.0),],
[(23, 0),(2463.0,1586.0),],
[(23, 0),(2463.0,1586.0),],
[(21, 1),(2407.0,1555.0),],
[(21, 1),(2407.0,1555.0),],
[(22, 2),(2430.0,1544.0),],
[(22, 2),(2430.0,1544.0),],
[(22, 2),(2430.0,1544.0),],
[(22, 2),(2430.0,1544.0),],
[(19, 1),(2324.0,1557.0),],
[(19, 1),(2324.0,1557.0),],
[(20, 2),(2343.0,1542.0),],
[(20, 2),(2343.0,1542.0),],
[(18, 1),(2296.0,1577.0),],
[(18, 1),(2296.0,1577.0),],
[(18, 0),(2280.0,1610.0),],
[(18, 0),(2280.0,1610.0),],
[(16, 0),(2216.0,1603.0),],
[(16, 0),(2216.0,1603.0),],
[(16, 0),(2197.0,1616.0),],
[(16, 0),(2197.0,1616.0),],
[(15, 0),(2180.0,1592.0),],
[(15, 0),(2180.0,1592.0),],
[(16, 1),(2201.0,1573.0),],
[(16, 1),(2201.0,1573.0),],
[(17, 1),(2264.0,1551.0),],
[(17, 1),(2264.0,1551.0),],
[(20, 2),(2340.0,1540.0),],
[(20, 2),(2340.0,1540.0),],
[(20, 2),(2369.0,1520.0),],
[(20, 2),(2369.0,1520.0),],
[(20, 3),(2365.0,1496.0),],
[(20, 3),(2365.0,1496.0),],
[(16, 5),(2209.0,1440.0),],
[(16, 5),(2209.0,1440.0),],
[(15, 4),(2189.0,1457.0),],
[(15, 4),(2189.0,1457.0),],
[(15, 5),(2182.0,1425.0),],
[(15, 5),(2182.0,1425.0),],
[(15, 5),(2186.0,1438.0),],
[(15, 5),(2186.0,1438.0),],
[(15, 5),(2186.0,1439.0),],
[(15, 3),(2162.0,1502.0),],
[(15, 3),(2162.0,1502.0),],
[(13, 1),(2100.0,1568.0),],
